Well,Cycle,Time,Object Index,Area [um^2],Area [%],Perimeter [um],Form factor,Extent,Compactness,Eccentricity,Characteristic RI,Characteristic dry mass density [pg / um^3],Dry mass [pg],Granularity
A1,235,11:42:18,48,348.0,0.573189,136.29,0.235428,0.513911,4.24758,0.899841,1.34138,0.0568785,63.3399,11.674
A1,236,11:45:17,1,783.16,1.28994,204.593,0.235115,0.602802,4.25323,0.913988,1.34191,0.0595692,149.287,14.8965
A1,236,11:45:17,2,470.04,0.7742,155.185,0.24527,0.529897,4.07714,0.915904,1.34349,0.0674418,101.441,12.9048
A1,236,11:45:17,3,872.56,1.43719,184.274,0.322906,0.743947,3.09687,0.421143,1.34195,0.0597496,166.832,13.5191
A1,236,11:45:17,4,453.48,0.746925,159.571,0.2238,0.586801,4.46827,0.83627,1.34249,0.0624514,90.6255,16.0679
A1,236,11:45:17,5,531.2,0.874937,209.284,0.152404,0.597848,6.56149,0.906739,1.3448,0.0740162,125.816,8.54827
A1,236,11:45:17,6,485.4,0.7995,154.825,0.254463,0.665296,3.92984,0.859766,1.34064,0.0532033,82.6396,11.4564
A1,236,11:45:17,7,455.48,0.750219,138.986,0.296302,0.516652,3.37494,0.62586,1.34327,0.0663651,96.7296,14.5985
A1,236,11:45:17,8,636.08,1.04768,176.034,0.257946,0.657705,3.87678,0.334181,1.34369,0.0684591,139.346,15.2949
A1,236,11:45:17,9,741.92,1.22201,208.555,0.214352,0.614661,4.66523,0.598356,1.34182,0.0591099,140.335,17.5222
A1,236,11:45:17,10,895.96,1.47573,225.51,0.221395,0.512892,4.51682,0.629945,1.34142,0.0571203,163.768,15.2697
A1,236,11:45:17,11,726.28,1.19625,186.497,0.262405,0.683416,3.81091,0.857142,1.34239,0.0619368,143.947,15.4098
A1,236,11:45:17,12,699.64,1.15237,194.252,0.232999,0.506296,4.29186,0.801883,1.34128,0.0564115,126.297,16.2608
A1,236,11:45:17,13,498.68,0.821373,153.379,0.266378,0.667041,3.75406,0.784836,1.34159,0.0579381,92.4563,15.7703
A1,236,11:45:17,14,978.8,1.61218,196.632,0.318124,0.495304,3.14343,0.832877,1.34435,0.0717747,224.81,12.5024
A1,236,11:45:17,15,647.6,1.06666,161.846,0.310681,0.555975,3.21874,0.384503,1.34181,0.0590474,122.365,13.85
A1,236,11:45:17,16,330.04,0.543607,115.132,0.312886,0.599637,3.19605,0.877406,1.3437,0.0685016,72.3464,10.0243
A1,236,11:45:17,17,692.48,1.14058,184.849,0.254672,0.476272,3.92662,0.809439,1.34192,0.0595968,132.063,13.7186
A1,236,11:45:17,18,631.48,1.04011,179.055,0.247511,0.69302,4.04022,0.69109,1.34169,0.0584527,118.118,13.1742
A1,236,11:45:17,19,755.44,1.24428,231.241,0.177533,0.329616,5.63275,0.9695,1.34294,0.0647034,156.415,11.7448
A1,236,11:45:17,20,627.8,1.03405,155.692,0.325462,0.605517,3.07256,0.409036,1.34204,0.0601942,120.928,12.7097
A1,236,11:45:17,21,530.12,0.873158,167.107,0.238558,0.583319,4.19186,0.514563,1.34177,0.0588713,99.8683,10.8273
A1,236,11:45:17,22,662.4,1.09104,241.236,0.143036,0.485118,6.99126,0.729434,1.34368,0.0684083,145.004,8.27417
A1,236,11:45:17,23,216.04,0.355838,94.1968,0.305965,0.5758,3.26835,0.92118,1.34443,0.0721586,49.8853,13.5909
A1,236,11:45:17,24,549.52,0.905112,166.867,0.248,0.561812,4.03225,0.412507,1.34408,0.070409,123.812,13.4868
A1,236,11:45:17,25,885.28,1.45814,203.274,0.269231,0.57081,3.71428,0.513717,1.34101,0.055067,155.999,13.8891
A1,236,11:45:17,26,590.64,0.97284,177.697,0.235058,0.473269,4.25428,0.805349,1.34191,0.0595254,112.506,10.7473
A1,236,11:45:17,27,415.84,0.684928,135.751,0.283564,0.528655,3.52654,0.905789,1.34877,0.0938595,124.898,8.47459
A1,236,11:45:17,28,353.0,0.581424,148.341,0.201586,0.49918,4.96066,0.897836,1.34358,0.0678894,76.6878,12.7431
A1,236,11:45:17,29,681.52,1.12253,195.079,0.225044,0.501398,4.44358,0.856645,1.3426,0.0629994,137.393,11.479
A1,236,11:45:17,30,487.92,0.80365,141.263,0.307255,0.477772,3.25462,0.881594,1.34705,0.0852595,133.119,8.4021
A1,236,11:45:17,31,728.24,1.19948,187.339,0.260751,0.591488,3.83507,0.37898,1.34137,0.0568551,132.493,15.383
A1,236,11:45:17,32,533.08,0.878033,145.616,0.315925,0.675811,3.16531,0.775998,1.34366,0.0682921,116.496,14.8297
A1,236,11:45:17,33,922.52,1.51948,198.909,0.293007,0.562402,3.41289,0.733455,1.343,0.0649941,191.867,10.9669
A1,236,11:45:17,34,871.96,1.4362,255.323,0.168084,0.527055,5.94941,0.621515,1.34137,0.056865,158.669,15.0193
A1,236,11:45:17,35,752.44,1.23934,225.518,0.185917,0.483126,5.37875,0.834339,1.34197,0.0598749,144.167,14.1018
A1,236,11:45:17,36,1565.6,2.57869,340.979,0.169214,0.533039,5.90969,0.850644,1.34001,0.0500687,250.84,14.4677
A1,236,11:45:17,37,325.0,0.535306,111.238,0.330053,0.586939,3.02982,0.398924,1.35578,0.128883,134.038,7.97192
A1,236,11:45:17,38,303.12,0.499267,93.6431,0.434383,0.594773,2.30211,0.774731,1.3557,0.128496,124.639,4.6659
A1,236,11:45:17,39,440.8,0.726039,131.508,0.320292,0.543553,3.12216,0.787268,1.34981,0.0990514,139.718,8.94819
A1,236,11:45:17,40,482.32,0.794427,156.708,0.246809,0.451272,4.05172,0.416146,1.34344,0.0671953,103.711,10.9437
A1,236,11:45:17,41,921.72,1.51816,210.163,0.262238,0.586739,3.81333,0.843888,1.34196,0.0598009,176.383,15.8415
A1,236,11:45:17,42,318.64,0.52483,105.907,0.356994,0.658565,2.80117,0.49583,1.35699,0.13495,137.601,5.6163
A1,236,11:45:17,43,903.2,1.48766,256.776,0.172141,0.585824,5.8092,0.750248,1.3427,0.063499,183.527,8.68989
A1,236,11:45:17,44,738.0,1.21556,177.308,0.29499,0.544923,3.38994,0.663388,1.34172,0.0586078,138.408,14.2354
A1,236,11:45:17,45,669.16,1.10217,192.088,0.227897,0.675919,4.38796,0.630228,1.34492,0.0745785,159.696,11.6599
A1,236,11:45:17,46,390.16,0.642631,131.796,0.28226,0.558265,3.54283,0.758457,1.34382,0.0690934,86.2639,13.5192
A1,236,11:45:17,47,276.48,0.455389,96.4382,0.373573,0.604566,2.67685,0.58872,1.34243,0.0621506,54.9869,14.121
A1,236,11:45:17,48,348.92,0.574704,134.782,0.241365,0.510565,4.1431,0.896294,1.34129,0.0564395,63.0172,12.781
A1,237,11:48:17,1,552.6,0.910185,208.774,0.15932,0.371092,6.27669,0.887801,1.34299,0.0649567,114.864,12.5487
A1,237,11:48:17,2,907.68,1.49503,207.946,0.263779,0.692991,3.79106,0.352653,1.34181,0.0590609,171.547,14.8045
A1,237,11:48:17,3,643.08,1.05921,252.725,0.126525,0.375201,7.90356,0.667666,1.34129,0.0564562,116.179,16.1521
A1,237,11:48:17,4,552.48,0.909987,201.881,0.170347,0.576076,5.87037,0.884234,1.34422,0.0711078,125.714,9.87139
A1,237,11:48:17,5,536.4,0.883502,171.622,0.228851,0.687939,4.36965,0.848914,1.34057,0.0528575,90.7289,11.2107
A1,237,11:48:17,6,745.64,1.22814,182.521,0.281262,0.668136,3.5554,0.918376,1.34205,0.06025,143.759,14.9873
A1,237,11:48:17,7,428.16,0.70522,129.545,0.320608,0.560126,3.11907,0.674145,1.34345,0.0672601,92.1538,14.7608
A1,237,11:48:17,8,612.68,1.00914,172.993,0.25727,0.594604,3.88697,0.3751,1.34404,0.0702107,137.653,14.2049
A1,237,11:48:17,9,719.68,1.18538,189.691,0.251337,0.611973,3.97872,0.463005,1.34183,0.0591416,136.202,17.1944
A1,237,11:48:17,10,738.32,1.21608,207.051,0.216422,0.615883,4.6206,0.866639,1.34242,0.0620773,146.665,15.1363
A1,237,11:48:17,11,899.64,1.48179,215.625,0.243154,0.559505,4.11261,0.673813,1.34158,0.0579226,166.751,15.3527
A1,237,11:48:17,12,672.96,1.10843,188.078,0.239069,0.502359,4.18288,0.825251,1.34148,0.0573785,123.563,16.5938
A1,237,11:48:17,13,975.8,1.60724,208.556,0.28192,0.456835,3.54711,0.838854,1.34458,0.0729235,227.708,12.3162
A1,237,11:48:17,14,482.28,0.794361,156.917,0.246134,0.627185,4.06283,0.802238,1.34175,0.0587741,90.7059,17.203
A1,237,11:48:17,15,665.68,1.09644,184.718,0.245164,0.554179,4.0789,0.451364,1.3415,0.0574835,122.45,13.8328
A1,237,11:48:17,16,320.32,0.527597,112.145,0.320063,0.544762,3.12438,0.829373,1.34395,0.069745,71.4903,10.4688
A1,237,11:48:17,17,665.24,1.09571,183.456,0.248383,0.49997,4.02604,0.796239,1.34213,0.0606613,129.134,14.1015
A1,237,11:48:17,18,625.28,1.0299,168.895,0.275454,0.734414,3.63038,0.697123,1.3418,0.0590121,118.077,12.5082
A1,237,11:48:17,19,787.04,1.29633,254.199,0.153059,0.311778,6.53342,0.967147,1.34281,0.0640314,161.265,13.8006
A1,237,11:48:17,20,501.52,0.826051,153.997,0.26575,0.582919,3.76294,0.467599,1.34192,0.0595861,95.6276,12.3323
A1,237,11:48:17,21,580.0,0.955315,140.709,0.368122,0.60515,2.71649,0.419332,1.3424,0.0620068,115.085,13.0278
A1,237,11:48:17,22,692.8,1.14111,280.167,0.110914,0.469937,9.01603,0.742757,1.34349,0.0674456,149.524,9.2578
A1,237,11:48:17,23,235.0,0.387067,123.919,0.192311,0.479748,5.19992,0.94488,1.34384,0.0691832,52.0258,13.5905
A1,237,11:48:17,24,599.32,0.987137,238.444,0.132464,0.396208,7.54924,0.553169,1.34384,0.0691887,132.692,14.181
A1,237,11:48:17,25,889.8,1.46558,222.337,0.226193,0.541399,4.42101,0.534401,1.34111,0.055559,158.196,12.3388
A1,237,11:48:17,26,552.44,0.909921,165.177,0.254446,0.531192,3.93011,0.763989,1.34234,0.0617158,109.102,9.85966
A1,237,11:48:17,27,599.0,0.98661,249.922,0.120512,0.495041,8.29796,0.941642,1.34672,0.0835828,160.212,9.48903
A1,237,11:48:17,28,690.72,1.13768,209.39,0.19797,0.50669,5.05128,0.844054,1.34254,0.0627043,138.596,12.2169
A1,237,11:48:17,29,322.32,0.530892,127.669,0.2485,0.593591,4.02415,0.909353,1.34397,0.0698398,72.0344,12.3016
A1,237,11:48:17,30,470.04,0.7742,144.663,0.282246,0.512272,3.54301,0.875867,1.34728,0.0863931,129.946,8.80226
A1,237,11:48:17,31,782.0,1.28803,277.608,0.127512,0.474411,7.84239,0.568206,1.34129,0.0564625,141.292,13.9586
A1,237,11:48:17,32,526.52,0.867228,149.669,0.295365,0.637495,3.38564,0.785308,1.3439,0.0695072,117.11,15.5271
A1,237,11:48:17,33,931.36,1.53404,202.417,0.285648,0.57429,3.50081,0.729918,1.34279,0.0639573,190.615,10.6639
A1,237,11:48:17,34,858.04,1.41327,241.318,0.185156,0.482696,5.40086,0.560022,1.34142,0.057116,156.825,13.9131
A1,237,11:48:17,35,739.56,1.21813,190.172,0.256973,0.482162,3.89145,0.82166,1.34188,0.0593929,140.559,12.0236
A1,237,11:48:17,36,324.16,0.533922,123.281,0.268026,0.581682,3.73098,0.383693,1.3555,0.127508,132.265,8.03657
A1,237,11:48:17,37,349.16,0.5751,129.633,0.2611,0.439394,3.82995,0.698875,1.35393,0.11964,133.675,5.60411
A1,237,11:48:17,38,431.28,0.710359,124.74,0.348303,0.495496,2.87107,0.723423,1.35015,0.100738,139.029,8.1302
A1,237,11:48:17,39,473.2,0.779405,153.043,0.253879,0.483054,3.93889,0.585793,1.34332,0.0665977,100.845,8.9546
A1,237,11:48:17,40,1470.52,2.42209,310.55,0.191609,0.609668,5.21896,0.820887,1.34013,0.0506441,238.314,14.3711
A1,237,11:48:17,41,923.12,1.52047,220.18,0.239284,0.576187,4.17914,0.822141,1.34193,0.0596684,176.26,15.2156
A1,237,11:48:17,42,313.4,0.5162,100.677,0.388548,0.684399,2.57368,0.482874,1.35695,0.134773,135.161,6.39066
A1,237,11:48:17,43,911.6,1.50149,283.463,0.142568,0.63945,7.0142,0.767491,1.34249,0.0624332,182.125,8.76297
A1,237,11:48:17,44,732.44,1.2064,176.758,0.294593,0.569301,3.39451,0.673984,1.34176,0.0588231,137.87,14.2859
A1,237,11:48:17,45,658.76,1.08504,180.57,0.25389,0.632159,3.93871,0.546168,1.34484,0.0742112,156.44,11.6001
A1,237,11:48:17,46,279.0,0.459539,97.0311,0.372385,0.677448,2.68539,0.585142,1.3424,0.062006,55.3589,12.5012
A1,237,11:48:17,47,380.72,0.627082,142.22,0.236536,0.570487,4.22769,0.799064,1.34395,0.0697369,84.9607,12.1281
A1,237,11:48:17,48,344.64,0.567655,127.185,0.267734,0.576784,3.73505,0.888585,1.34139,0.0569349,62.7906,12.0817
A1,238,11:51:18,1,494.32,0.814192,149.888,0.276493,0.521171,3.61673,0.936527,1.34335,0.0667273,105.551,13.5027
A1,238,11:51:18,2,972.52,1.60183,317.682,0.121094,0.592812,8.25803,0.57233,1.34167,0.0583277,181.519,15.8044
A1,238,11:51:18,3,441.96,0.72795,151.817,0.240964,0.664082,4.15,0.867168,1.34261,0.0630308,89.1427,15.2598
A1,238,11:51:18,4,598.84,0.986346,208.048,0.173857,0.594229,5.75184,0.903109,1.34365,0.0682513,130.789,9.75073
A1,238,11:51:18,5,486.6,0.801476,148.212,0.278364,0.69554,3.59242,0.760783,1.34064,0.0531871,82.8188,11.7833
A1,238,11:51:18,6,767.28,1.26378,195.393,0.25255,0.62138,3.95961,0.924172,1.34216,0.0608236,149.34,14.9357
A1,238,11:51:18,7,440.68,0.725842,141.931,0.274903,0.576504,3.63764,0.672865,1.34341,0.0670404,94.5388,15.6292
A1,238,11:51:18,8,774.72,1.27604,228.58,0.186328,0.59148,5.36687,0.542742,1.34169,0.0584654,144.942,18.1523
A1,238,11:51:18,9,906.24,1.49266,217.709,0.240271,0.577959,4.16196,0.672078,1.34155,0.0577398,167.444,15.8586
A1,238,11:51:18,10,619.96,1.02113,178.594,0.244254,0.533271,4.0941,0.627879,1.34416,0.0708044,140.467,13.3541
A1,238,11:51:18,11,689.84,1.13623,221.53,0.176642,0.609658,5.66118,0.880985,1.34314,0.0656857,145.0,15.3502
A1,238,11:51:18,12,697.08,1.14816,200.576,0.217738,0.478343,4.59268,0.819815,1.34136,0.0567937,126.687,16.2004
A1,238,11:51:18,13,497.28,0.819067,155.104,0.259757,0.623596,3.84975,0.788758,1.34158,0.0579071,92.1473,16.6822
A1,238,11:51:18,14,967.04,1.59281,217.197,0.2576,0.431283,3.88199,0.839808,1.34476,0.0738046,228.39,11.3913
A1,238,11:51:18,15,687.6,1.13254,203.299,0.209062,0.445498,4.78327,0.460345,1.34159,0.0579339,127.473,14.3748
A1,238,11:51:18,16,334.64,0.551184,128.313,0.255415,0.428367,3.91519,0.772326,1.34423,0.0711506,76.1915,10.4315
A1,238,11:51:18,17,627.24,1.03312,179.088,0.245759,0.613114,4.06903,0.699355,1.34181,0.0590293,118.482,11.6958
A1,238,11:51:18,18,643.08,1.05921,180.635,0.247668,0.494342,4.03766,0.801158,1.34226,0.0612978,126.142,15.4946
A1,238,11:51:18,19,759.6,1.25113,239.556,0.166334,0.3143,6.01201,0.971649,1.34315,0.0657602,159.845,12.7221
A1,238,11:51:18,20,627.72,1.03391,225.247,0.155474,0.546794,6.43195,0.452992,1.3424,0.0620063,124.552,13.0298
A1,238,11:51:18,21,497.32,0.819133,152.615,0.26832,0.611619,3.7269,0.477564,1.34175,0.0587368,93.4752,12.2306
A1,238,11:51:18,22,629.56,1.03694,215.871,0.169769,0.495249,5.89034,0.845838,1.34348,0.0673843,135.752,9.21385
A1,238,11:51:18,23,192.28,0.316703,77.5813,0.401448,0.668382,2.49098,0.924024,1.34497,0.0748615,46.062,14.3911
A1,238,11:51:18,24,540.64,0.890485,168.847,0.238304,0.562791,4.19632,0.460528,1.34437,0.0718305,124.27,13.353
A1,238,11:51:18,25,860.28,1.41696,198.382,0.274692,0.596572,3.64045,0.615662,1.34125,0.0562516,154.855,13.0747
A1,238,11:51:18,26,560.04,0.922439,163.804,0.262288,0.507503,3.8126,0.78109,1.34207,0.0603359,108.13,9.74864
A1,238,11:51:18,27,647.24,1.06607,286.444,0.0991281,0.471268,10.088,0.931393,1.34701,0.0850587,176.171,7.90458
A1,238,11:51:18,28,700.48,1.15376,189.141,0.246057,0.528202,4.06409,0.834771,1.34267,0.0633257,141.947,10.2996
A1,238,11:51:18,29,325.92,0.536821,136.369,0.220238,0.591549,4.54054,0.927389,1.34374,0.0687163,71.6673,12.6415
A1,238,11:51:18,30,757.0,1.24685,204.453,0.227572,0.491278,4.39422,0.383945,1.34135,0.056728,137.418,14.2241
A1,238,11:51:18,31,459.48,0.756807,126.765,0.359316,0.509786,2.78306,0.871349,1.34735,0.0867602,127.567,9.11079
A1,238,11:51:18,32,579.2,0.953997,178.448,0.228567,0.635088,4.37508,0.791004,1.34292,0.0645972,119.727,16.3994
A1,238,11:51:18,33,914.56,1.50637,205.245,0.272821,0.517707,3.6654,0.721076,1.34297,0.0648534,189.799,11.509
A1,238,11:51:18,34,897.24,1.47784,230.951,0.211387,0.511995,4.73067,0.643589,1.34117,0.0558688,160.409,14.2783
A1,238,11:51:18,35,786.08,1.29475,198.843,0.249835,0.522715,4.00264,0.816537,1.3416,0.0580008,145.898,13.3907
A1,238,11:51:18,36,332.2,0.547165,119.633,0.291683,0.621818,3.42838,0.415053,1.35551,0.127535,135.575,8.06574
A1,238,11:51:18,37,1550.12,2.55319,357.171,0.152694,0.548009,6.54903,0.83758,1.34002,0.0500822,248.427,14.0819
A1,238,11:51:18,38,321.2,0.529047,97.2561,0.426729,0.518065,2.34341,0.803764,1.35554,0.127682,131.236,5.12777
A1,238,11:51:18,39,425.12,0.700213,126.535,0.333655,0.607662,2.99711,0.743321,1.35082,0.104114,141.635,7.51124
A1,238,11:51:18,40,975.84,1.6073,226.153,0.239765,0.60506,4.17075,0.817703,1.34161,0.0580722,181.341,15.3612
A1,238,11:51:18,41,488.6,0.804771,165.687,0.223659,0.607711,4.4711,0.491765,1.34283,0.0641485,100.297,8.20439
A1,238,11:51:18,42,320.2,0.5274,105.636,0.360585,0.661789,2.77327,0.556146,1.35706,0.135309,138.643,5.90848
A1,238,11:51:18,43,909.16,1.49747,332.842,0.103128,0.551407,9.69673,0.760426,1.3424,0.0620119,180.412,8.9453
A1,238,11:51:18,44,705.72,1.16239,178.668,0.27781,0.561593,3.59959,0.679163,1.34185,0.0592514,133.808,13.8664
A1,238,11:51:18,45,663.68,1.09314,193.925,0.221769,0.66968,4.5092,0.577824,1.34478,0.0739213,156.992,10.6837
A1,238,11:51:18,46,381.08,0.627675,125.389,0.304586,0.559293,3.28315,0.799795,1.34361,0.0680453,82.9782,14.0809
A1,238,11:51:18,47,282.6,0.465469,94.5139,0.397549,0.667517,2.51541,0.597108,1.34252,0.062585,56.5969,13.0771
A1,238,11:51:18,48,336.84,0.554807,124.896,0.271353,0.552994,3.68524,0.880536,1.34144,0.057215,61.6714,12.2027
A1,239,11:54:17,1,534.56,0.880471,176.755,0.215013,0.568197,4.65088,0.906575,1.34295,0.064739,110.742,12.7128
A1,239,11:54:17,2,990.92,1.63214,270.838,0.169758,0.587316,5.89074,0.655718,1.34155,0.0577578,183.147,15.622
A1,239,11:54:17,3,448.12,0.738096,155.094,0.234107,0.648322,4.27155,0.882339,1.34275,0.0637622,91.434,15.5695
A1,239,11:54:17,4,606.0,0.998139,208.344,0.175437,0.579084,5.70006,0.892448,1.34335,0.0667677,129.476,10.3131
A1,239,11:54:17,5,446.76,0.735856,169.448,0.195529,0.67843,5.11433,0.765067,1.34094,0.054697,78.1965,9.31386
A1,239,11:54:17,6,755.2,1.24389,193.103,0.254505,0.603523,3.9292,0.916912,1.34205,0.0602742,145.661,15.5705
A1,239,11:54:17,7,428.64,0.706011,132.207,0.308175,0.572895,3.24491,0.699581,1.3437,0.0684963,93.9528,15.3257
A1,239,11:54:17,8,770.92,1.26978,204.239,0.232243,0.592578,4.30583,0.502999,1.34167,0.0583683,143.991,16.315
A1,239,11:54:17,9,704.88,1.161,235.125,0.160224,0.400327,6.24128,0.720284,1.34353,0.0676491,152.59,13.5727
A1,239,11:54:17,10,919.08,1.51381,231.504,0.215499,0.583143,4.64038,0.625913,1.34149,0.0574268,168.895,15.3135
A1,239,11:54:17,11,686.04,1.12997,208.83,0.197684,0.654219,5.05858,0.886389,1.34346,0.0673089,147.765,15.0387
A1,239,11:54:17,12,686.72,1.13109,192.865,0.231998,0.468227,4.31039,0.846027,1.34176,0.0587764,129.161,16.0203
A1,239,11:54:17,13,470.32,0.774662,143.164,0.288361,0.610361,3.46788,0.796583,1.34178,0.0588867,88.6259,18.1871
A1,239,11:54:17,14,939.84,1.54801,200.306,0.294357,0.461068,3.39723,0.82284,1.3451,0.0755038,227.077,10.722
A1,239,11:54:17,15,709.28,1.16825,205.674,0.210701,0.476052,4.74605,0.645646,1.34141,0.0570563,129.501,13.5757
A1,239,11:54:17,16,421.08,0.693559,183.829,0.156584,0.510771,6.38637,0.918706,1.34317,0.0658315,88.705,10.8246
A1,239,11:54:17,17,657.56,1.08306,191.002,0.226501,0.514523,4.415,0.79846,1.342,0.0600036,126.259,15.1006
A1,239,11:54:17,18,636.48,1.04834,193.408,0.213819,0.62498,4.67686,0.702461,1.3417,0.058514,119.178,12.6553
A1,239,11:54:17,19,743.44,1.22452,228.655,0.178687,0.330524,5.59638,0.971226,1.34337,0.0668303,158.99,12.6076
A1,239,11:54:17,20,593.2,0.977057,163.356,0.279346,0.519476,3.57979,0.500732,1.34246,0.0622992,118.259,13.8064
A1,239,11:54:17,21,492.68,0.811491,148.799,0.279623,0.571687,3.57625,0.370644,1.34204,0.0602232,94.9465,12.6298
A1,239,11:54:17,22,532.88,0.877704,146.753,0.310931,0.519073,3.21615,0.735718,1.34412,0.070583,120.359,9.78269
A1,239,11:54:17,23,207.24,0.341344,82.437,0.383212,0.679921,2.60952,0.91553,1.34486,0.0743031,49.2754,12.593
A1,239,11:54:17,24,569.16,0.93746,176.317,0.230068,0.56055,4.34653,0.299399,1.34408,0.070391,128.204,14.2748
A1,239,11:54:17,25,827.24,1.36254,219.303,0.216149,0.548277,4.62644,0.650985,1.34138,0.0569213,150.68,12.7943
A1,239,11:54:17,26,565.28,0.93107,164.253,0.263298,0.559174,3.79798,0.75823,1.34198,0.0598895,108.334,9.86745
A1,239,11:54:17,27,621.56,1.02377,284.551,0.0964654,0.477418,10.3664,0.931751,1.34688,0.0843993,167.869,8.39919
A1,239,11:54:17,28,681.08,1.1218,192.678,0.230539,0.563976,4.33766,0.835473,1.34261,0.0630678,137.453,11.0215
A1,239,11:54:17,29,313.12,0.515738,120.373,0.271557,0.590347,3.68247,0.907099,1.34415,0.0707599,70.9003,12.468
A1,239,11:54:17,30,786.96,1.2962,216.006,0.211949,0.502041,4.71811,0.447118,1.34113,0.0556485,140.138,14.6641
A1,239,11:54:17,31,451.92,0.744355,128.179,0.345649,0.531546,2.89311,0.863972,1.34742,0.0871101,125.974,8.23698
A1,239,11:54:17,32,564.72,0.930147,166.087,0.257259,0.618831,3.88713,0.787659,1.34288,0.0643871,116.354,14.6943
A1,239,11:54:17,33,884.52,1.45689,196.859,0.286819,0.568092,3.48652,0.737247,1.34319,0.0659457,186.657,10.7815
A1,239,11:54:17,34,879.68,1.44892,248.209,0.179431,0.507231,5.57316,0.559138,1.34122,0.0560904,157.893,14.0746
A1,239,11:54:17,35,808.28,1.33131,218.597,0.21256,0.540945,4.70455,0.82455,1.3414,0.0570182,147.477,11.6704
A1,239,11:54:17,36,333.64,0.549537,110.127,0.3457,0.604289,2.89268,0.48032,1.35516,0.125796,134.306,8.00037
A1,239,11:54:17,37,1546.84,2.54779,324.814,0.18424,0.562504,5.4277,0.874552,1.34002,0.0501084,248.031,13.6918
A1,239,11:54:17,38,323.68,0.533132,97.7531,0.425662,0.583333,2.34928,0.743477,1.35547,0.127329,131.884,5.08515
A1,239,11:54:17,39,424.84,0.699752,109.81,0.442743,0.636178,2.25865,0.745997,1.35108,0.105421,143.318,6.73727
A1,239,11:54:17,40,973.4,1.60328,263.169,0.176616,0.56758,5.66199,0.812812,1.34159,0.057963,180.548,15.0611
A1,239,11:54:17,41,507.76,0.836329,172.123,0.215373,0.632077,4.6431,0.702215,1.34248,0.0624007,101.391,8.52689
A1,239,11:54:17,42,311.72,0.513432,92.6406,0.456427,0.680909,2.19093,0.384964,1.3571,0.135519,135.181,6.21819
A1,239,11:54:17,43,984.2,1.62107,316.051,0.123817,0.580224,8.07646,0.763504,1.34203,0.0601423,189.415,8.46893
A1,239,11:54:17,44,707.32,1.16502,167.598,0.316436,0.576594,3.1602,0.694649,1.34192,0.0596123,134.928,13.283
A1,239,11:54:17,45,563.84,0.928698,168.582,0.249313,0.675873,4.01102,0.678971,1.34683,0.0841559,151.841,8.88895
A1,239,11:54:17,46,286.28,0.47153,96.9198,0.38298,0.681619,2.6111,0.60329,1.34238,0.0618795,56.6875,13.157
A1,239,11:54:17,47,362.32,0.596775,123.409,0.298958,0.561319,3.34495,0.782506,1.34418,0.0708985,82.2014,13.7486
A1,239,11:54:17,48,319.2,0.525753,128.002,0.244817,0.582907,4.08468,0.901645,1.34205,0.0602291,61.5204,11.7017
A1,240,11:57:18,1,784.48,1.29211,203.028,0.239155,0.546722,4.18139,0.920421,1.34199,0.0599696,150.544,15.1199
A1,240,11:57:18,2,600.0,0.988257,267.072,0.105707,0.436897,9.46011,0.916269,1.34243,0.0621346,119.299,13.9338
A1,240,11:57:18,3,908.08,1.49569,216.065,0.244436,0.656678,4.09104,0.542626,1.34177,0.0588472,171.002,15.9636
A1,240,11:57:18,4,527.48,0.86881,191.984,0.179839,0.595511,5.56052,0.738553,1.34197,0.0598475,101.019,15.929
A1,240,11:57:18,5,734.72,1.21015,297.095,0.104602,0.537705,9.56,0.948874,1.34283,0.0641542,150.833,10.1137
A1,240,11:57:18,6,509.6,0.83936,153.645,0.271269,0.669399,3.68638,0.78339,1.34053,0.0526363,85.835,11.3081
A1,240,11:57:18,7,794.0,1.30779,221.046,0.204205,0.542439,4.89705,0.555023,1.34144,0.0571915,145.312,17.1141
A1,240,11:57:18,8,436.6,0.719122,153.059,0.234195,0.456618,4.26995,0.615224,1.34375,0.0687313,96.0259,14.7421
A1,240,11:57:18,9,673.96,1.11008,190.595,0.233142,0.500386,4.28922,0.622584,1.34351,0.0675565,145.697,13.4088
A1,240,11:57:18,10,894.28,1.47296,208.342,0.258899,0.553597,3.86251,0.660338,1.34165,0.0582374,166.658,15.6541
A1,240,11:57:18,11,689.76,1.1361,170.831,0.297011,0.681258,3.36688,0.882953,1.34321,0.066053,145.794,14.0154
A1,240,11:57:18,12,723.28,1.19131,193.741,0.242145,0.475729,4.12976,0.806251,1.34189,0.0594267,137.543,15.3326
A1,240,11:57:18,13,472.24,0.777824,128.43,0.359782,0.628246,2.77946,0.797596,1.34171,0.0585682,88.5064,16.8891
A1,240,11:57:18,14,863.68,1.42256,203.7,0.261565,0.419963,3.82314,0.729294,1.34706,0.0852984,235.746,8.76443
A1,240,11:57:18,15,660.04,1.08715,172.255,0.279534,0.541905,3.57738,0.549391,1.34175,0.0587317,124.049,14.0649
A1,240,11:57:18,16,310.0,0.510599,95.0725,0.430985,0.698954,2.32027,0.874192,1.34426,0.0713023,70.7318,10.6926
A1,240,11:57:18,17,657.64,1.0832,197.258,0.212388,0.504945,4.70836,0.79517,1.34201,0.0600368,126.344,15.6876
