"Well","Cycle","Time","Object Index","Area [um^2]","Area [%]","Perimeter [um]","Form factor","Extent","Compactness","Eccentricity","Characteristic RI","Characteristic dry mass density [pg / um^3]","Dry mass [pg]","Granularity"
"A2",221,"11:04:34",8,1483.64,2.4437,414.37,0.108583,0.430555,9.20955,0.872168,1.34136,0.0568065,269.697,15.9127
"A2",221,"11:04:34",9,1020.56,1.68096,254.566,0.197901,0.533319,5.05302,0.926991,1.34115,0.0557492,182.065,14.3795
"A2",221,"11:04:34",10,1165.36,1.91946,296.384,0.16671,0.456017,5.99844,0.832374,1.34064,0.0531781,198.309,16.2276
"A2",221,"11:04:34",11,975.76,1.60717,290.426,0.145372,0.508208,6.8789,0.845351,1.34215,0.0607478,189.681,14.8651
"A2",221,"11:04:34",12,527.72,0.869205,160.166,0.258506,0.640686,3.86838,0.637129,1.34385,0.0692253,116.901,13.2966
"A2",221,"11:04:34",13,889.2,1.4646,256.77,0.16948,0.483745,5.90039,0.497071,1.34203,0.0601261,171.085,14.2964
"A2",221,"11:04:34",14,851.32,1.4022,258.765,0.159769,0.464735,6.25903,0.754433,1.34353,0.0676251,184.226,12.7924
"A2",221,"11:04:34",15,635.04,1.04597,192.402,0.215572,0.488944,4.63883,0.872026,1.34513,0.075637,153.704,12.8634
"A2",221,"11:04:34",16,1232.44,2.02995,279.314,0.198514,0.472221,5.03743,0.820756,1.3411,0.0554802,218.803,16.7505
"A2",221,"11:04:34",17,661.36,1.08932,178.532,0.260744,0.504393,3.83518,0.860435,1.34398,0.0698803,147.891,12.9875
"A2",221,"11:04:34",18,1052.68,1.73386,502.236,0.0524433,0.457536,19.0682,0.704928,1.34111,0.0555711,187.195,14.5949
"A2",221,"11:04:34",19,641.96,1.05737,216.023,0.172869,0.596528,5.78474,0.697869,1.34372,0.068615,140.954,12.6905
"A2",221,"11:04:34",20,592.4,0.975739,210.904,0.167362,0.400573,5.97508,0.723856,1.34153,0.0576478,109.282,14.1147
"A2",221,"11:04:34",21,661,1.08873,206.548,0.194702,0.518383,5.13605,0.844273,1.34191,0.0595735,126.01,12.555
"A2",221,"11:04:34",22,379.84,0.625632,142.943,0.233608,0.481639,4.28068,0.854639,1.34088,0.0543846,66.1038,12.7648
"A2",222,"11:07:34",1,855.96,1.40985,263.175,0.155301,0.519734,6.43911,0.849573,1.34275,0.0637507,174.618,14.9506
"A2",222,"11:07:34",2,421.36,0.69402,147.757,0.242532,0.494647,4.12317,0.716575,1.34381,0.0690358,93.0846,13.685
"A2",222,"11:07:34",3,734.84,1.21035,163.545,0.345246,0.671013,2.89649,0.870387,1.34242,0.0621108,146.053,14.5524
"A2",222,"11:07:34",4,1044.4,1.72023,300.336,0.145499,0.435602,6.87288,0.898787,1.34226,0.0612854,204.821,14.1174
"A2",222,"11:07:34",5,1179.88,1.94337,327.099,0.138577,0.571249,7.21621,0.915882,1.34145,0.0572471,216.143,14.1328
"A2",222,"11:07:34",6,792.52,1.30536,224.792,0.197088,0.554334,5.07387,0.706739,1.34278,0.0638996,162.053,13.0245
"A2",222,"11:07:34",7,1534.48,2.52743,495.132,0.0786554,0.373088,12.7137,0.847066,1.34133,0.0566502,278.171,16.9929
"A2",222,"11:07:34",8,1095.92,1.80508,289.998,0.163757,0.546038,6.10662,0.776311,1.34123,0.0561298,196.844,17.4374
"A2",222,"11:07:34",9,1060.92,1.74744,287.354,0.161457,0.488345,6.19358,0.910925,1.34106,0.055303,187.751,13.8757
"A2",222,"11:07:34",10,1141.84,1.88072,285.274,0.176316,0.462089,5.67163,0.84693,1.34067,0.0533726,195.018,16.1461
"A2",222,"11:07:34",11,577.88,0.951823,215.252,0.156731,0.463223,6.38037,0.72676,1.3435,0.0674763,124.778,13.1955
"A2",222,"11:07:34",12,848.48,1.39753,221.731,0.216869,0.456251,4.61107,0.902523,1.34246,0.0622994,169.151,15.3448
"A2",222,"11:07:34",13,998.08,1.64393,320.927,0.121776,0.331394,8.21178,0.408224,1.3416,0.0579838,185.192,14.2298
"A2",222,"11:07:34",14,657.08,1.08227,210.487,0.18637,0.409549,5.36567,0.885031,1.34489,0.0744432,156.528,12.067
"A2",222,"11:07:34",15,652.4,1.07456,178.89,0.256185,0.552226,3.90343,0.829281,1.34462,0.0731131,152.637,15.6176
"A2",222,"11:07:34",16,1321.8,2.17713,308.896,0.174081,0.488889,5.74446,0.815168,1.34082,0.0541203,228.916,14.8978
"A2",222,"11:07:34",17,693.6,1.14242,226.421,0.170014,0.428953,5.88186,0.886744,1.34348,0.0674033,149.603,13.4121
"A2",222,"11:07:34",18,396.28,0.652711,231.155,0.093198,0.447956,10.7298,0.949015,1.34132,0.0565988,71.7727,12.7314
"A2",222,"11:07:34",19,604,0.994845,196.872,0.19583,0.525949,5.10647,0.765633,1.34114,0.0556798,107.618,15.595
"A2",222,"11:07:34",20,595.52,0.980878,195.387,0.196027,0.527513,5.10133,0.65422,1.34384,0.0692011,131.874,12.6617
"A2",222,"11:07:34",21,557.52,0.918288,173.559,0.232581,0.446731,4.29957,0.624098,1.34172,0.0586118,104.567,13.2101
"A2",222,"11:07:34",22,404.4,0.666085,177.826,0.160706,0.344428,6.22254,0.897157,1.34078,0.0538767,69.7207,10.8939
"A2",222,"11:07:34",23,642.24,1.05783,198.442,0.204946,0.534665,4.87934,0.811391,1.34208,0.060409,124.151,12.8028
"A2",223,"11:10:47",1,892.52,1.47007,243.028,0.189895,0.572334,5.26606,0.85091,1.34259,0.0629533,179.799,14.5888
"A2",223,"11:10:47",2,379.56,0.625171,149.674,0.212911,0.441267,4.6968,0.857282,1.34423,0.0711588,86.4289,14.3342
"A2",223,"11:10:47",3,747.12,1.23058,194.004,0.249447,0.591113,4.00887,0.879434,1.34221,0.0610746,146.016,12.0816
"A2",223,"11:10:47",4,1037.04,1.7081,284.418,0.161099,0.495414,6.20738,0.870506,1.34228,0.0613802,203.692,12.4958
"A2",223,"11:10:47",5,1163.08,1.9157,371.866,0.105693,0.454435,9.46134,0.908649,1.34138,0.0568867,211.724,14.1081
"A2",223,"11:10:47",6,788.28,1.29837,236.038,0.177798,0.534065,5.62436,0.710704,1.34267,0.0633342,159.76,12.8734
"A2",223,"11:10:47",7,1121.24,1.84679,348.123,0.116263,0.484186,8.60118,0.773639,1.34119,0.0559261,200.661,16.9453
"A2",223,"11:10:47",8,1258.32,2.07257,372.974,0.113669,0.387113,8.79746,0.916257,1.34193,0.0596405,240.15,15.0975
"A2",223,"11:10:47",9,982.52,1.6183,293.072,0.143748,0.476027,6.95662,0.93582,1.34126,0.0563098,177.042,14.564
"A2",223,"11:10:47",10,1110.92,1.82979,260.186,0.206217,0.487092,4.84925,0.81882,1.34068,0.053425,189.923,15.991
"A2",223,"11:10:47",11,992.72,1.6351,335.882,0.110577,0.492108,9.04351,0.831285,1.34195,0.0597747,189.887,15.6183
"A2",223,"11:10:47",12,892.84,1.47059,280.658,0.142439,0.464788,7.02056,0.531687,1.34192,0.0596199,170.339,14.8694
"A2",223,"11:10:47",13,543.08,0.894504,157.498,0.275122,0.652489,3.63475,0.686476,1.34373,0.0686402,119.287,12.8223
"A2",223,"11:10:47",14,688.04,1.13327,244.065,0.145148,0.507105,6.8895,0.795396,1.34436,0.0717774,158.034,13.3244
"A2",223,"11:10:47",15,601.68,0.991024,164.831,0.278288,0.558435,3.59339,0.837953,1.3455,0.0774817,149.181,12.064
"A2",223,"11:10:47",16,1311.72,2.16053,311.566,0.169805,0.478423,5.8891,0.80883,1.34083,0.0541261,227.195,14.2919
"A2",223,"11:10:47",17,668.32,1.10079,200.639,0.208624,0.431241,4.79331,0.878901,1.34363,0.0681275,145.699,11.8785
"A2",223,"11:10:47",18,659.72,1.08662,213.647,0.181625,0.444555,5.50585,0.759705,1.34091,0.0545426,115.145,17.0104
"A2",223,"11:10:47",19,628,1.03438,203.993,0.189645,0.586368,5.27301,0.74729,1.34373,0.0686452,137.949,13.0944
"A2",223,"11:10:47",20,536.16,0.883106,167.669,0.239661,0.460619,4.17256,0.587578,1.34169,0.0584587,100.298,12.7961
"A2",223,"11:10:47",21,669.92,1.10342,205.272,0.19979,0.549259,5.00526,0.82314,1.34169,0.0584669,125.338,12.3602
"A2",223,"11:10:47",22,360.84,0.594338,133.004,0.256327,0.477908,3.90126,0.852674,1.34083,0.0541545,62.5315,10.6137
"A2",224,"11:13:34",1,966.6,1.59208,322.026,0.117132,0.404043,8.5374,0.897604,1.34242,0.062119,192.141,13.2222
"A2",224,"11:13:34",2,365.32,0.601717,132.52,0.261409,0.510537,3.82542,0.908832,1.34487,0.0743718,86.9424,13.0427
"A2",224,"11:13:34",3,843.6,1.38949,253.769,0.164615,0.666877,6.07478,0.865482,1.34248,0.0624116,168.481,12.6944
"A2",224,"11:13:34",4,876.6,1.44384,225.338,0.216941,0.573391,4.60955,0.862201,1.3427,0.0634989,178.122,15.1622
"A2",224,"11:13:34",5,1224.48,2.01683,430.918,0.0828652,0.522104,12.0678,0.919749,1.34126,0.0563001,220.603,13.2118
"A2",224,"11:13:34",6,829.56,1.36636,257.343,0.15741,0.491189,6.35284,0.753831,1.34257,0.062832,166.793,13.9425
"A2",224,"11:13:34",7,1072.84,1.76707,313.186,0.137449,0.557273,7.27545,0.813384,1.34139,0.0569666,195.571,17.2809
"A2",224,"11:13:34",8,1402.88,2.31068,396.117,0.112353,0.378192,8.90053,0.893788,1.34169,0.0584625,262.451,15.868
"A2",224,"11:13:34",9,980,1.61415,253.902,0.191031,0.498931,5.23474,0.93835,1.34138,0.0569146,178.484,15.7547
"A2",224,"11:13:34",10,1255.32,2.06763,318.347,0.155655,0.422155,6.42447,0.857575,1.3406,0.0530013,212.908,16.5887
"A2",224,"11:13:34",11,927.92,1.52837,217.11,0.247378,0.473815,4.0424,0.909457,1.34202,0.0600888,178.424,17.5486
"A2",224,"11:13:34",12,920.16,1.51559,262.986,0.167189,0.464859,5.98124,0.559134,1.34199,0.0599319,176.47,15.2979
"A2",224,"11:13:34",13,573.88,0.945235,183.268,0.214712,0.59929,4.6574,0.754307,1.34368,0.0684199,125.647,12.9818
"A2",224,"11:13:34",14,583.48,0.961047,171.171,0.25025,0.563292,3.996,0.813402,1.3455,0.0775101,144.722,12.5064
"A2",224,"11:13:34",15,641.76,1.05704,197.119,0.207551,0.496718,4.8181,0.8046,1.34485,0.0742585,152.5,15.4003
"A2",224,"11:13:34",16,1290.28,2.12521,295.648,0.185501,0.475557,5.39082,0.800569,1.34103,0.0551561,227.734,15.5983
"A2",224,"11:13:34",17,723.68,1.19197,200.328,0.226608,0.450947,4.41291,0.900725,1.34347,0.0673448,155.955,14.2882
"A2",224,"11:13:34",18,647.16,1.06593,261.649,0.118791,0.415102,8.41812,0.756937,1.34113,0.0556372,115.22,16.5299
"A2",224,"11:13:34",19,433.16,0.713456,259.979,0.0805348,0.488321,12.417,0.942106,1.34132,0.0565946,78.4464,13.6314
"A2",224,"11:13:34",20,585.96,0.965132,187.411,0.209646,0.613854,4.76995,0.693753,1.34443,0.0721346,135.257,12.824
"A2",224,"11:13:34",21,550,0.905902,175.489,0.224425,0.486037,4.45583,0.612042,1.3419,0.0595008,104.721,15.1293
"A2",224,"11:13:34",22,654.76,1.07845,176.253,0.264862,0.609919,3.77555,0.7911,1.34198,0.0598908,125.485,12.8174
"A2",224,"11:13:34",23,373.2,0.614696,139.383,0.241398,0.46536,4.14254,0.855432,1.34079,0.0539589,64.4399,12.8237
"A2",225,"11:16:34",1,867.8,1.42935,236.254,0.195376,0.537844,5.11835,0.848359,1.34284,0.0642011,178.284,15.1418
"A2",225,"11:16:34",2,360.92,0.594469,133.21,0.255592,0.519399,3.91248,0.91453,1.34493,0.0746739,86.2442,13.9568
"A2",225,"11:16:34",3,854.72,1.4078,278.344,0.138634,0.678608,7.21324,0.869612,1.34239,0.061971,169.497,13.6785
"A2",225,"11:16:34",4,1034.52,1.70395,326.555,0.121909,0.469298,8.20285,0.905967,1.34245,0.0622465,206.065,13.0223
"A2",225,"11:16:34",5,1298.92,2.13944,336.771,0.143921,0.498174,6.94827,0.911541,1.34121,0.0560474,232.963,14.2135
"A2",225,"11:16:34",6,888,1.46262,222.084,0.22625,0.561187,4.41989,0.690481,1.34234,0.0616863,175.288,14.2856
"A2",225,"11:16:34",7,1163.32,1.9161,361.249,0.11202,0.511664,8.92697,0.753467,1.34108,0.0553773,206.149,16.244
"A2",225,"11:16:34",8,1335.64,2.19993,383.758,0.113968,0.412174,8.77436,0.914916,1.34167,0.0583497,249.389,14.5547
"A2",225,"11:16:34",9,994.72,1.6384,318.097,0.123535,0.474653,8.09486,0.918768,1.34132,0.0565919,180.138,13.3305
"A2",225,"11:16:34",10,1163.84,1.91695,295.792,0.167159,0.465164,5.98232,0.841841,1.34067,0.0533643,198.744,15.7228
"A2",225,"11:16:34",11,930.32,1.53233,318.713,0.115092,0.4754,8.68874,0.751883,1.34193,0.0596284,177.515,17.2537
"A2",225,"11:16:34",12,693.88,1.14289,314.549,0.0881286,0.428925,11.3471,0.746807,1.34283,0.0641644,142.472,12.3281
"A2",225,"11:16:34",13,895.36,1.47474,275.968,0.147737,0.465286,6.76878,0.53511,1.34204,0.060192,172.459,15.6721
"A2",225,"11:16:34",14,665.96,1.0969,213.059,0.184357,0.491774,5.42427,0.83422,1.34411,0.0705658,150.381,13.2691
"A2",225,"11:16:34",15,668.48,1.10105,190.849,0.230631,0.468911,4.33594,0.806829,1.34454,0.0726819,155.476,16.0494
"A2",225,"11:16:34",16,1319.36,2.17311,299.963,0.184262,0.487662,5.42705,0.790331,1.34103,0.05514,232.798,15.7071
"A2",225,"11:16:34",17,693.84,1.14282,225.545,0.171396,0.44705,5.83443,0.872378,1.34375,0.0687265,152.593,14.2326
"A2",225,"11:16:34",18,681.92,1.12319,243.666,0.144329,0.411589,6.92863,0.806961,1.34098,0.0548964,119.792,16.0693
"A2",225,"11:16:34",19,431.68,0.711018,216.688,0.115532,0.433675,8.65564,0.9488,1.34119,0.055957,77.2977,14.751
"A2",225,"11:16:34",20,661.88,1.09018,202.028,0.203782,0.626638,4.9072,0.7295,1.34354,0.0676841,143.356,13.4501
"A2",225,"11:16:34",21,549.8,0.905573,168.588,0.243088,0.436835,4.11374,0.5423,1.34189,0.05947,104.629,13.4994
"A2",225,"11:16:34",22,631.16,1.03958,198.209,0.201884,0.530958,4.95334,0.816917,1.34211,0.0605299,122.253,12.561
"A2",225,"11:16:34",23,352.08,0.579909,135.789,0.239952,0.477695,4.1675,0.866829,1.34091,0.0545614,61.4719,11.9547
"A2",226,"11:19:34",1,912,1.50215,298.566,0.128566,0.462456,7.77813,0.881862,1.34283,0.0641331,187.166,13.5079
"A2",226,"11:19:34",2,365.6,0.602178,119.338,0.322597,0.577531,3.09984,0.915054,1.34434,0.0716964,83.879,15.1802
"A2",226,"11:19:34",3,768.56,1.26589,197.398,0.247857,0.559848,4.03459,0.81848,1.34223,0.061132,150.348,13.5928
"A2",226,"11:19:34",4,974.68,1.60539,317.925,0.121178,0.434009,8.25232,0.838443,1.3424,0.0620183,193.434,15.7558
"A2",226,"11:19:34",5,1228.68,2.02375,322.594,0.148366,0.544242,6.74008,0.921762,1.3413,0.0564896,222.104,13.7185
"A2",226,"11:19:34",6,823.48,1.35635,232.601,0.191267,0.547366,5.2283,0.697555,1.3427,0.063492,167.31,14.1305
"A2",226,"11:19:34",7,1237.88,2.03891,345.985,0.129949,0.4884,7.69531,0.763611,1.34108,0.0554218,219.538,16.3725
"A2",226,"11:19:34",8,1457.68,2.40094,474.71,0.0812859,0.444171,12.3022,0.864043,1.34185,0.0592421,276.339,15.7689
"A2",226,"11:19:34",9,915.16,1.50736,250.106,0.183847,0.49066,5.4393,0.941154,1.34156,0.0578035,169.278,15.9331
"A2",226,"11:19:34",10,1318.52,2.17173,394.635,0.106391,0.352711,9.39928,0.763052,1.34056,0.0527776,222.683,16.1143
"A2",226,"11:19:34",11,1018.76,1.67799,340.219,0.110602,0.476894,9.04141,0.844685,1.34179,0.0589369,192.136,16.2609
"A2",226,"11:19:34",12,580.68,0.956435,189.903,0.202342,0.576987,4.94214,0.726003,1.34337,0.0668577,124.233,14.4597
"A2",226,"11:19:34",13,814.84,1.34212,212.193,0.227416,0.555795,4.39723,0.692001,1.3424,0.0620234,161.725,15.3584
"A2",226,"11:19:34",14,693.2,1.14177,228.179,0.167309,0.522051,5.97697,0.787417,1.34461,0.0730398,162.02,15.7672
"A2",226,"11:19:34",15,626.2,1.03141,178.856,0.245988,0.539084,4.06524,0.830099,1.34454,0.0727027,145.685,13.3426
"A2",226,"11:19:34",16,1359.44,2.23913,277.908,0.221191,0.511029,4.52097,0.805537,1.34082,0.054116,235.416,14.7481
"A2",226,"11:19:34",17,683.8,1.12628,194.808,0.226426,0.46555,4.41646,0.878226,1.34399,0.0699535,153.069,13.9824
"A2",226,"11:19:34",18,329.04,0.54196,128.513,0.25036,0.581302,3.99425,0.837314,1.34079,0.0539508,56.8063,15.6626
"A2",226,"11:19:34",19,589.8,0.971457,172.468,0.24917,0.549223,4.01332,0.770253,1.34122,0.0561025,105.886,18.2936
"A2",226,"11:19:34",20,634.8,1.04558,230.094,0.150673,0.565775,6.6369,0.747356,1.34366,0.0683152,138.773,13.7821
"A2",226,"11:19:34",21,537.92,0.886005,182.492,0.202974,0.408592,4.92673,0.634528,1.34182,0.0590918,101.717,14.0479
"A2",226,"11:19:34",22,629.48,1.03681,186.93,0.226378,0.556628,4.41738,0.816609,1.34208,0.0603925,121.651,13.8222
"A2",226,"11:19:34",23,353.96,0.583006,139.377,0.228972,0.480715,4.36734,0.856088,1.34091,0.0545313,61.7661,12.4491
"A2",227,"11:22:35",1,916.64,1.50979,341.671,0.0986715,0.454394,10.1346,0.875121,1.34282,0.0641172,188.072,14.1012
"A2",227,"11:22:35",2,371.88,0.612522,123.67,0.30555,0.57149,3.27279,0.92165,1.34432,0.0715903,85.1936,14.8849
"A2",227,"11:22:35",3,751.48,1.23776,187.466,0.26871,0.540649,3.72149,0.852625,1.34239,0.0619425,148.955,13.4471
"A2",227,"11:22:35",4,948.12,1.56164,268.607,0.165135,0.527319,6.05567,0.889057,1.34258,0.0628751,190.762,14.6173
"A2",227,"11:22:35",5,1204.96,1.98468,316.514,0.151146,0.605313,6.61612,0.932464,1.34135,0.0567721,218.906,15.1645
"A2",227,"11:22:35",6,758,1.2485,231.503,0.177732,0.548179,5.62644,0.724554,1.34305,0.0652447,158.258,14.2935
"A2",227,"11:22:35",7,1600.12,2.63555,449.499,0.0995187,0.363594,10.0484,0.833816,1.3414,0.0569844,291.782,15.1797
"A2",227,"11:22:35",8,1146.96,1.88915,317.036,0.143398,0.524473,6.97362,0.814194,1.34128,0.0563878,206.959,17.229
"A2",227,"11:22:35",9,954.44,1.57205,287.105,0.145504,0.468745,6.87265,0.923806,1.3414,0.0570067,174.11,15.6194
"A2",227,"11:22:35",10,1271.64,2.09451,296.848,0.181346,0.479705,5.51433,0.843578,1.34052,0.0526017,214.049,16.5264
"A2",227,"11:22:35",11,957.12,1.57647,240.469,0.207998,0.4448,4.80774,0.905205,1.34194,0.0596918,182.823,15.6212
"A2",227,"11:22:35",12,561.12,0.924218,156.007,0.289721,0.60237,3.4516,0.735796,1.34353,0.0676344,121.443,13.9749
"A2",227,"11:22:35",13,849.48,1.39917,268.843,0.147695,0.471451,6.7707,0.636778,1.34226,0.0612968,166.625,15.0542
"A2",227,"11:22:35",14,665.04,1.09538,223.145,0.167835,0.38834,5.95824,0.88246,1.3449,0.0745038,158.554,12.5155
"A2",227,"11:22:35",15,684.56,1.12754,207.136,0.200498,0.539363,4.98757,0.797365,1.34441,0.0720508,157.834,14.9199
"A2",227,"11:22:35",16,1306.08,2.15124,283.631,0.20402,0.461734,4.90148,0.799635,1.34095,0.0547543,228.843,15.2792
"A2",227,"11:22:35",17,724.08,1.19263,230.134,0.171805,0.380494,5.82055,0.900441,1.34349,0.0674649,156.32,13.4207
"A2",227,"11:22:35",18,440.32,0.725249,216.433,0.118122,0.516953,8.46579,0.951965,1.34116,0.0558095,78.6369,14.2273
"A2",227,"11:22:35",19,602.52,0.992408,176.028,0.244353,0.498775,4.09244,0.750249,1.34111,0.0555582,107.12,17.6717
"A2",227,"11:22:35",20,614.12,1.01151,187.633,0.219203,0.55442,4.56199,0.779948,1.344,0.0699959,137.555,13.072
"A2",227,"11:22:35",21,533.72,0.879087,177.968,0.211759,0.454679,4.72235,0.6773,1.34178,0.0588995,100.595,14.3883
"A2",227,"11:22:35",22,620.36,1.02179,178.818,0.243797,0.586462,4.10177,0.796845,1.34223,0.0611633,121.418,12.4984
"A2",227,"11:22:35",23,358.84,0.591043,124.644,0.290246,0.527582,3.44536,0.858676,1.34074,0.0537045,61.6682,12.6541
"A2",228,"11:25:34",1,894.64,1.47356,239.815,0.195481,0.531587,5.11559,0.844173,1.34264,0.063215,180.975,15.1388
"A2",228,"11:25:34",2,371.48,0.611863,137.927,0.245384,0.510275,4.07525,0.922456,1.3442,0.0710146,84.4176,14.5651
"A2",228,"11:25:34",3,776.96,1.27973,203.193,0.236479,0.578009,4.2287,0.825506,1.34221,0.0610334,151.746,13.5805
"A2",228,"11:25:34",4,954.92,1.57284,233.569,0.219961,0.502949,4.54626,0.831419,1.34248,0.0623767,190.607,13.9542
"A2",228,"11:25:34",5,1216.2,2.0032,378.272,0.106809,0.51431,9.36251,0.921661,1.3413,0.0564871,219.839,14.0867
"A2",228,"11:25:34",6,809.96,1.33408,253.04,0.158962,0.587336,6.2908,0.747017,1.34288,0.0644087,166.939,15.2658
"A2",228,"11:25:34",7,1233.44,2.03159,357.829,0.121053,0.478315,8.26081,0.785824,1.34123,0.0561299,221.545,16.3553
"A2",228,"11:25:34",8,1255,2.0671,334.612,0.140854,0.399682,7.09954,0.920135,1.34211,0.0605436,243.143,16.0215
"A2",228,"11:25:34",9,978.16,1.61112,292.657,0.143517,0.466146,6.96783,0.926553,1.34138,0.0568783,178.035,14.7706
"A2",228,"11:25:34",10,1270.48,2.0926,371.763,0.115517,0.355419,8.65673,0.85012,1.34055,0.0527428,214.428,15.9447
"A2",228,"11:25:34",11,1135.88,1.8709,263.348,0.205817,0.526143,4.85868,0.799793,1.3414,0.0570223,207.266,16.4924
"A2",228,"11:25:34",12,597.4,0.983974,207.036,0.175139,0.54412,5.70976,0.662719,1.34329,0.0664345,127.001,14.2031
"A2",228,"11:25:34",13,851.28,1.40214,270.544,0.146152,0.443819,6.84218,0.500198,1.34228,0.061399,167.257,15.6116
"A2",228,"11:25:34",14,631.48,1.04011,163.356,0.297372,0.572927,3.36279,0.802117,1.34496,0.0747859,151.122,13.6801
"A2",228,"11:25:34",15,640.8,1.05546,193.229,0.215668,0.468079,4.63675,0.879256,1.34491,0.0745546,152.879,13.9584
"A2",228,"11:25:34",16,1362.04,2.24341,278.694,0.220367,0.516206,4.53789,0.777698,1.34094,0.0546954,238.391,15.2571
"A2",228,"11:25:34",17,720,1.18591,240.555,0.156356,0.433777,6.39567,0.898947,1.34363,0.0681347,156.982,13.1252
"A2",228,"11:25:34",18,603.64,0.994252,342.979,0.0644842,0.404693,15.5077,0.889933,1.34089,0.0544709,105.219,16.1645
"A2",228,"11:25:34",19,604,0.994845,161.82,0.289857,0.565628,3.44998,0.752565,1.3411,0.055509,107.288,18.5094
"A2",228,"11:25:34",20,606.12,0.998337,178.568,0.238871,0.635933,4.18636,0.724562,1.34383,0.0691387,134.1,13.9371
"A2",228,"11:25:34",21,552.24,0.909592,189.97,0.192295,0.416974,5.20035,0.515363,1.34176,0.0588075,103.923,14.0771
"A2",228,"11:25:34",22,369.84,0.609162,146.874,0.215444,0.410714,4.64158,0.851801,1.34073,0.0536502,63.4943,12.954
"A2",228,"11:25:34",23,614.84,1.0127,169.867,0.267765,0.594163,3.73462,0.780672,1.34219,0.0609258,119.871,12.7951
"A2",229,"11:28:34",1,952.16,1.5683,222.902,0.240821,0.550611,4.15247,0.867527,1.34243,0.0621442,189.348,15.2387
"A2",229,"11:28:34",2,364.44,0.600267,140.43,0.232229,0.531688,4.3061,0.921194,1.34394,0.069722,81.3104,14.5896
"A2",229,"11:28:34",3,759.48,1.25094,199.217,0.240476,0.606924,4.15841,0.825289,1.34217,0.0608478,147.881,12.3187
"A2",229,"11:28:34",4,879.96,1.44938,243.127,0.187072,0.548043,5.34554,0.89003,1.34258,0.0628952,177.105,13.5362
"A2",229,"11:28:34",5,1217.04,2.00458,339.075,0.133022,0.540714,7.51756,0.910651,1.34137,0.0568601,221.443,15.4059
"A2",229,"11:28:34",6,803.44,1.32334,241.162,0.173598,0.561312,5.76043,0.724624,1.34295,0.0647379,166.442,13.888
"A2",229,"11:28:34",7,1340.92,2.20862,473.806,0.0750606,0.325075,13.3226,0.905672,1.34174,0.0587075,251.911,14.7181
"A2",229,"11:28:34",8,1124.92,1.85285,341.929,0.120909,0.528012,8.27068,0.784927,1.34128,0.0564195,203.096,15.5793
"A2",229,"11:28:34",9,1019.8,1.67971,297.805,0.144498,0.49501,6.92052,0.920445,1.34122,0.0561239,183.153,15.0385
"A2",229,"11:28:34",10,1089.16,1.79395,250.103,0.218808,0.521179,4.57021,0.837773,1.34074,0.0537187,187.227,16.4411
"A2",229,"11:28:34",11,925.84,1.52495,271.14,0.158256,0.437195,6.31889,0.908221,1.34208,0.0604026,178.954,17.2242
"A2",229,"11:28:34",12,581.24,0.957357,186.758,0.209414,0.551106,4.77523,0.673491,1.34349,0.0674745,125.5,14.6589
"A2",229,"11:28:34",13,813.24,1.33948,212.951,0.225355,0.548686,4.43743,0.628517,1.34235,0.0617257,160.633,15.5446
"A2",229,"11:28:34",14,823.2,1.35589,285.019,0.127341,0.466836,7.85295,0.728293,1.34367,0.0683578,180.071,12.7502
"A2",229,"11:28:34",15,1328.76,2.18859,274.811,0.2211,0.480272,4.52284,0.814957,1.341,0.055023,233.959,16.3092
"A2",229,"11:28:34",16,618.28,1.01837,165.006,0.285363,0.513385,3.5043,0.864715,1.34532,0.0766176,151.588,13.8338
"A2",229,"11:28:34",17,677.6,1.11607,205.404,0.20182,0.433559,4.95492,0.879184,1.34406,0.0702853,152.401,12.1565
"A2",229,"11:28:34",18,363.2,0.598225,144.322,0.219123,0.583998,4.56365,0.869014,1.34105,0.0552642,64.2303,17.5535
"A2",229,"11:28:34",19,652.48,1.0747,201.984,0.200975,0.461443,4.97575,0.702764,1.34097,0.0548523,114.528,17.0898
"A2",229,"11:28:34",20,634,1.04426,218.491,0.166891,0.611355,5.99194,0.744413,1.34376,0.0688221,139.626,14.0862
"A2",229,"11:28:34",21,567.16,0.934166,206.717,0.166788,0.426257,5.99565,0.606376,1.34146,0.0573168,104.025,13.3598
"A2",229,"11:28:34",22,352.84,0.581161,170.106,0.153232,0.405563,6.52607,0.883643,1.34079,0.0539259,60.8871,12.037
"A2",229,"11:28:34",23,614.24,1.01171,162.707,0.291564,0.647495,3.42978,0.772525,1.34213,0.060652,119.216,12.6437
"A2",230,"11:31:35",1,954.36,1.57192,227.025,0.232689,0.556855,4.29758,0.864031,1.34261,0.0630361,192.509,15.3462
"A2",230,"11:31:35",2,359.68,0.592427,123.836,0.294736,0.617582,3.39287,0.91797,1.34382,0.0690831,79.5129,16.4494
"A2",230,"11:31:35",3,754.56,1.24283,176.409,0.304693,0.633658,3.28199,0.816702,1.34239,0.0619401,149.56,14.752
"A2",230,"11:31:35",4,953.96,1.57126,310.027,0.124721,0.453196,8.01789,0.854441,1.34258,0.062891,191.986,14.9415
"A2",230,"11:31:35",5,1135.16,1.86972,341.054,0.122637,0.488115,8.15415,0.913147,1.34146,0.0572857,208.091,14.4077
"A2",230,"11:31:35",6,834.4,1.37434,282.974,0.130946,0.525295,7.63676,0.731138,1.34284,0.064191,171.395,14.2616
